,Unnamed: 0,Id,Cultivo,Longitud,Latitud,Elevacion,Dataset,Campania,GlobalId,CultivoId,Tipo,class_idx
262,263,494,M,-61.618214878877446,-33.716163990913,95.415657,BC,18/19,494,3,MAIZ TEMP,2
263,264,495,S,-61.60362578626121,-33.703411482756984,96.302071,BC,18/19,495,1,SOJA 1,0
264,265,500,S,-61.633683948508654,-33.73981468582008,91.599403,BC,18/19,500,1,SOJA 1,0
265,266,503,S,-61.63122927578275,-33.72748940400825,89.313385,BC,18/19,503,1,SOJA 1,0
266,267,504,M,-61.62770936772295,-33.73049385463057,89.313385,BC,18/19,504,3,MAIZ TEMP,2
267,268,509,M,-61.57347499485428,-33.68772831077182,99.586472,BC,18/19,509,3,MAIZ TEMP,2
268,269,510,S,-61.571715040824394,-33.69007904224589,99.586472,BC,18/19,510,1,SOJA 1,0
269,270,511,X,-61.56675938079282,-33.68298811572091,98.951988,BC,18/19,511,23,NO SABE,12
270,271,512,M,-61.56263738319649,-33.685917047586386,98.951988,BC,18/19,512,3,MAIZ TEMP,2
271,272,513,S,-61.56055322710846,-33.680714270860356,99.082619,BC,18/19,513,1,SOJA 1,0
272,273,514,S,-61.55647754409186,-33.68676487765874,99.082619,BC,18/19,514,1,SOJA 1,0
273,274,516,S,-61.591167164312715,-33.70194732741423,96.152779,BC,18/19,516,1,SOJA 1,0
274,275,518,S,-61.58843460410843,-33.69855655607277,96.395378,BC,18/19,518,1,SOJA 1,0
275,276,519,S,-61.58602624596224,-33.69354721717267,97.151161,BC,18/19,519,1,SOJA 1,0
276,277,520,S,-61.583710516975536,-33.69636018958427,97.151161,BC,18/19,520,1,SOJA 1,0
277,278,523,M,-61.31802693033063,-33.608054497005874,95.229042,BC,18/19,523,3,MAIZ TEMP,2
278,279,525,S,-61.315618572184455,-33.607745914103035,92.243217,BC,18/19,525,1,SOJA 1,0
279,280,528,S,-61.30987556429741,-33.61090883649431,90.84362,BC,18/19,528,1,SOJA 1,0
280,281,529,M,-61.31006082261635,-33.60709017176716,89.565315,BC,18/19,529,3,MAIZ TEMP,2
281,282,532,M,-61.3326160229469,-33.61920131366084,98.812027,BC,18/19,532,3,MAIZ TEMP,2
282,283,536,S,-61.324788858971814,-33.6139173622916,97.822975,BC,18/19,536,1,SOJA 1,0
283,284,539,S,-61.30663354371602,-33.606472997953695,91.543419,BC,18/19,539,1,SOJA 1,0
284,285,540,S,-61.304317814729316,-33.60925024532154,91.543419,BC,18/19,540,1,SOJA 1,0
285,286,541,M,-61.81032775561465,-33.88123583116781,96.208763,BC,18/19,541,3,MAIZ TEMP,2
286,287,542,S,-61.8159318197625,-33.878659633709205,96.208763,BC,18/19,542,1,SOJA 1,0
287,288,543,M,-61.81370871993524,-33.88577282562848,97.655022,BC,18/19,543,3,MAIZ TEMP,2
288,289,544,S,-61.82000750277909,-33.88235087759093,97.655022,BC,18/19,544,1,SOJA 1,0
289,290,546,S,-61.822554804664456,-33.88596506582826,98.662735,BC,18/19,546,1,SOJA 1,0
290,291,547,M,-61.81847912164786,-33.89238563963026,100.920761,BC,18/19,547,3,MAIZ TEMP,2
291,292,548,S,-61.82352741083888,-33.89007890227289,100.920761,BC,18/19,548,1,SOJA 1,0
292,293,550,M,-61.78605891583396,-33.840853647343714,104.233162,BC,18/19,550,3,MAIZ TEMP,2
293,294,1,X,-61.89829046800679,-33.5994981626966,106.229927,BC,19/20,551,23,NO SABE,12
294,295,4,S,-61.89509476200511,-33.592631250669825,103.757294,BC,19/20,554,1,SOJA 1,0
295,296,5,X,-61.90648814861971,-33.5885417062615,105.558121,BC,19/20,555,23,NO SABE,12
296,297,7,X,-61.87508686355997,-33.629968308229124,104.065208,BC,19/20,557,23,NO SABE,12
297,298,9,X,-61.883377173332384,-33.61893858814513,105.166229,BC,19/20,559,23,NO SABE,12
298,299,11,M,-61.88606341895696,-33.614657442321786,106.01532,BC,19/20,561,3,MAIZ TEMP,2
299,300,12,S,-61.879903579852325,-33.61153322872211,106.01532,BC,19/20,562,1,SOJA 1,0
300,301,14,M,-61.884905554463614,-33.60586307036931,107.200317,BC,19/20,564,3,MAIZ TEMP,2
301,302,16,S,-61.92010463506155,-33.56017962780671,104.765007,BC,19/20,566,1,SOJA 1,0
302,303,18,S,-61.92024357880074,-33.55508504306499,107.890793,BC,19/20,568,1,SOJA 1,0
303,304,21,M,-61.827869149521035,-33.65231265964186,107.508232,BC,19/20,571,3,MAIZ TEMP,2
304,305,22,X,-61.83175957421869,-33.65437521936413,107.508232,BC,19/20,572,23,NO SABE,12
305,306,23,X,-61.90871124844695,-33.58468346778809,104.848984,BC,19/20,573,23,NO SABE,12
306,307,24,S,-61.90324612803832,-33.582291273291986,104.848984,BC,19/20,574,1,SOJA 1,0
307,308,26,S,-61.908757563026676,-33.57391807033073,112.416176,BC,19/20,576,1,SOJA 1,0
308,309,27,X,-61.917186816538276,-33.572721832168746,109.747597,BC,19/20,577,23,NO SABE,12
309,310,28,M,-61.91213852734728,-33.570367895770914,109.747597,BC,19/20,578,3,MAIZ TEMP,2
310,311,29,M,-61.92214247656985,-33.56766657819572,105.819374,BC,19/20,579,3,MAIZ TEMP,2
311,312,30,S,-61.91639946868281,-33.56427051619237,105.819374,BC,19/20,580,1,SOJA 1,0
312,313,35,N,-61.92575501378912,-33.679892895841725,102.982849,BC,19/20,585,10,CAMPO NATURAL,8
313,314,36,N,-61.91968780384396,-33.685943560450056,102.982849,BC,19/20,586,10,CAMPO NATURAL,8
314,315,37,N,-61.92223510572934,-33.67831271584891,103.160133,BC,19/20,587,10,CAMPO NATURAL,8
315,316,38,S,-61.91519528960975,-33.68255215758194,103.160133,BC,19/20,588,1,SOJA 1,0
316,317,41,M,-62.0837720376925,-33.69218015276815,111.90298500000002,BC,19/20,591,3,MAIZ TEMP,2
317,318,42,M,-62.084605700127725,-33.694665631573685,111.90298500000002,BC,19/20,592,3,MAIZ TEMP,2
318,319,43,M,-62.063694667377604,-33.69622624431428,111.865669,BC,19/20,593,3,MAIZ TEMP,2
319,320,44,M,-62.06450517252296,-33.69796022522685,111.865669,BC,19/20,594,3,MAIZ TEMP,2
320,321,45,M,-62.06008213015831,-33.6964959769768,112.59346,BC,19/20,595,3,MAIZ TEMP,2
321,322,46,s,-62.0614252529706,-33.69840334806814,112.59346,BC,19/20,596,2,SOJA 2,1
322,323,47,M,-61.89356638087392,-33.662278027983746,104.373123,BC,19/20,597,3,MAIZ TEMP,2
323,324,48,S,-61.888842293741035,-33.66786738117199,104.373123,BC,19/20,598,1,SOJA 1,0
324,325,49,S,-61.88786968756661,-33.657883384970496,104.102531,BC,19/20,599,1,SOJA 1,0
325,326,50,S,-61.88370137539054,-33.663203187384426,104.102531,BC,19/20,600,1,SOJA 1,0
326,327,51,M,-61.88106144434568,-33.65576308219632,104.046547,BC,19/20,601,3,MAIZ TEMP,2
327,328,52,s,-61.87619841347361,-33.66166124952288,104.046547,BC,19/20,602,2,SOJA 2,1
328,329,53,S,-61.874392144863975,-33.65279457054441,106.211266,BC,19/20,603,1,SOJA 1,0
329,330,54,S,-61.87017751810818,-33.657459328595195,106.211266,BC,19/20,604,1,SOJA 1,0
330,331,55,M,-61.91672367074096,-33.674612668600545,104.92363,BC,19/20,605,3,MAIZ TEMP,2
331,332,57,M,-61.91394479595693,-33.673148022581614,105.110245,BC,19/20,607,3,MAIZ TEMP,2
332,333,58,S,-61.90996174209978,-33.67854396351553,105.110245,BC,19/20,608,1,SOJA 1,0
333,334,59,M,-61.91042488789712,-33.67141354108796,103.663986,BC,19/20,609,3,MAIZ TEMP,2
334,335,60,S,-61.905515542445286,-33.6756147804511,103.663986,BC,19/20,610,1,SOJA 1,0
335,336,61,m,-61.904450307111404,-33.669524843678644,102.805565,BC,19/20,611,4,MAIZ TARD O 2DA,3
336,337,62,S,-61.89981884913802,-33.67399597858034,102.805565,BC,19/20,612,1,SOJA 1,0
337,338,70,N,-62.090455810480286,-33.77236797867533,100.678169,BC,19/20,620,10,CAMPO NATURAL,8
338,339,71,S,-61.776761010784426,-33.71925312504545,94.58522,BC,19/20,621,1,SOJA 1,0
339,340,72,S,-61.78060512090236,-33.72019693257936,94.58522,BC,19/20,622,1,SOJA 1,0
340,341,74,S,-61.775672618160684,-33.72572473975726,94.594551,BC,19/20,624,1,SOJA 1,0
341,342,79,P,-62.11790877761789,-33.786775061780425,101.424622,BC,19/20,629,9,"FORRAJES, PASTURAS, VERDEOS",7
342,343,80,S,-62.11893927701697,-33.785148732196,101.424622,BC,19/20,630,1,SOJA 1,0
343,344,81,M,-62.12999688292857,-33.791442167474216,102.283043,BC,19/20,631,3,MAIZ TEMP,2
344,345,83,P,-62.13576883742798,-33.79328488245098,102.758911,BC,19/20,633,9,"FORRAJES, PASTURAS, VERDEOS",7
345,346,86,M,-62.14426177348675,-33.79377562492125,103.11348,BC,19/20,636,3,MAIZ TEMP,2
346,347,87,P,-62.09570093663522,-33.777334220883425,100.388916,BC,19/20,637,9,"FORRAJES, PASTURAS, VERDEOS",7
347,348,88,P,-62.097414576085384,-33.77574620962789,100.388916,BC,19/20,638,9,"FORRAJES, PASTURAS, VERDEOS",7
348,349,90,P,-62.100633439376935,-33.77771918887567,100.594193,BC,19/20,640,9,"FORRAJES, PASTURAS, VERDEOS",7
349,350,92,P,-62.10678169983668,-33.78109720880623,100.06234,BC,19/20,642,9,"FORRAJES, PASTURAS, VERDEOS",7
350,351,94,S,-62.113416263383655,-33.78330103033805,100.986076,BC,19/20,644,1,SOJA 1,0
351,352,95,S,-61.812816911107426,-33.6713557244357,102.926865,BC,19/20,645,1,SOJA 1,0
352,353,96,S,-61.817378897211256,-33.673514186424946,102.926865,BC,19/20,646,1,SOJA 1,0
353,354,97,S,-61.81105695707754,-33.67364908850053,102.562965,BC,19/20,647,1,SOJA 1,0
354,355,98,S,-61.815688415050964,-33.675499152756636,102.562965,BC,19/20,648,1,SOJA 1,0
355,356,99,P,-61.80915805930843,-33.676096560837735,102.292374,BC,19/20,649,9,"FORRAJES, PASTURAS, VERDEOS",7
356,357,100,P,-61.81316427045544,-33.678158550392304,102.292374,BC,19/20,650,9,"FORRAJES, PASTURAS, VERDEOS",7
357,358,101,P,-61.80691180219132,-33.67925697323903,101.741867,BC,19/20,651,9,"FORRAJES, PASTURAS, VERDEOS",7
358,359,103,S,-61.8222650853732,-33.658615841060154,106.89241,BC,19/20,653,1,SOJA 1,0
359,360,104,M,-61.82712811624528,-33.66052405264405,106.89241,BC,19/20,654,3,MAIZ TEMP,2
360,361,105,S,-61.818745177313396,-33.66326100951663,104.774338,BC,19/20,655,1,SOJA 1,0
361,362,110,S,-61.81842097525527,-33.67185680079717,103.393394,BC,19/20,660,1,SOJA 1,0
362,363,111,M,-61.795124741649005,-33.693747132701375,101.816513,BC,19/20,661,3,MAIZ TEMP,2
363,364,112,M,-61.79970988504269,-33.696059166180895,101.816513,BC,19/20,662,3,MAIZ TEMP,2
364,365,113,S,-61.79192903564734,-33.69848673438068,101.172691,BC,19/20,663,1,SOJA 1,0
365,366,115,X,-61.7875291505726,-33.70324533968982,99.455849,BC,19/20,665,23,NO SABE,12
366,367,116,S,-61.79151220442976,-33.70565344030444,99.455849,BC,19/20,666,1,SOJA 1,0
367,368,118,S,-61.785120792426454,-33.714476144088145,95.555618,BC,19/20,668,1,SOJA 1,0
368,369,119,S,-61.803739253479534,-33.68199333404279,102.432335,BC,19/20,669,1,SOJA 1,0
369,370,120,M,-61.809227531178045,-33.684151529014336,102.432335,BC,19/20,670,3,MAIZ TEMP,2
370,371,121,S,-61.80112247972457,-33.68603990516791,101.256668,BC,19/20,671,1,SOJA 1,0
371,372,122,M,-61.806726543872394,-33.688564098296645,101.256668,BC,19/20,672,3,MAIZ TEMP,2
372,373,124,P,-61.804225556566756,-33.6908762712229,102.264381,BC,19/20,674,9,"FORRAJES, PASTURAS, VERDEOS",7
373,374,125,M,-61.797046796707974,-33.69099187823634,101.947144,BC,19/20,675,3,MAIZ TEMP,2
374,375,126,X,-61.80186351300033,-33.69363152939444,101.947144,BC,19/20,676,23,NO SABE,12
375,376,127,P,-62.172698925443676,-33.868181933588005,104.783669,BC,19/20,677,9,"FORRAJES, PASTURAS, VERDEOS",7
376,377,128,s,-62.17327785769035,-33.87003741587461,104.783669,BC,19/20,678,2,SOJA 2,1
377,378,129,P,-62.16739590606408,-33.86899911987568,102.255051,BC,19/20,679,9,"FORRAJES, PASTURAS, VERDEOS",7
378,379,130,s,-62.168125360694894,-33.87118144961965,102.255051,BC,19/20,680,2,SOJA 2,1
379,380,131,P,-62.16142132527835,-33.87000857448961,101.835175,BC,19/20,681,9,"FORRAJES, PASTURAS, VERDEOS",7
380,381,132,S,-62.16206972939462,-33.87247928446386,101.835175,BC,19/20,682,1,SOJA 1,0
381,382,133,P,-62.155863575710214,-33.87111415394144,101.956474,BC,19/20,683,9,"FORRAJES, PASTURAS, VERDEOS",7
382,383,135,S,-62.19464045759286,-33.86376899246148,104.988945,BC,19/20,685,1,SOJA 1,0
383,384,138,M,-62.192984711367366,-33.866739821056285,104.195839,BC,19/20,688,3,MAIZ TEMP,2
384,385,139,M,-62.18867745545205,-33.86481696645301,102.460327,BC,19/20,689,3,MAIZ TEMP,2
385,386,141,S,-62.18217025699937,-33.86641293882906,103.45871,BC,19/20,691,1,SOJA 1,0
386,387,143,N,-62.1427507603229,-33.88043410016295,98.923996,BC,19/20,693,10,CAMPO NATURAL,8
387,388,144,A,-62.14476544454134,-33.88177985667162,98.923996,BC,19/20,694,15,AGUA,10
388,389,146,S,-62.14146553073525,-33.88390418624725,99.166595,BC,19/20,696,1,SOJA 1,0
389,390,148,S,-62.136116196775944,-33.88675897119544,98.998642,BC,19/20,698,1,SOJA 1,0
390,391,150,P,-62.1342404562967,-33.88839298019629,98.60675,BC,19/20,700,9,"FORRAJES, PASTURAS, VERDEOS",7
391,392,151,M,-62.15234366765039,-33.87181594912007,102.077766,BC,19/20,701,3,MAIZ TEMP,2
392,393,153,M,-62.14631119364,-33.872402376282395,101.685883,BC,19/20,703,3,MAIZ TEMP,2
393,394,156,s,-62.145801733262914,-33.87494030968054,100.510216,BC,19/20,706,2,SOJA 2,1
394,395,157,N,-62.14209656688415,-33.87541135719709,100.631516,BC,19/20,707,10,CAMPO NATURAL,8
395,396,158,s,-62.14495649218275,-33.875113347845875,100.631516,BC,19/20,708,2,SOJA 2,1
396,397,161,P,-62.17158737553008,-33.8154809475918,101.359306,BC,19/20,711,9,"FORRAJES, PASTURAS, VERDEOS",7
397,398,162,P,-62.17309259937144,-33.81292200703044,101.359306,BC,19/20,712,9,"FORRAJES, PASTURAS, VERDEOS",7
398,399,163,S,-62.181475538303395,-33.820569740980176,100.463562,BC,19/20,713,1,SOJA 1,0
399,400,167,S,-62.14523437966117,-33.80012615605595,101.919151,BC,19/20,717,1,SOJA 1,0
400,401,168,S,-62.1499584667941,-33.798278777411824,101.919151,BC,19/20,718,1,SOJA 1,0
401,402,170,S,-62.15359416130325,-33.80158863587024,101.947144,BC,19/20,720,1,SOJA 1,0
402,403,171,M,-62.15296891447682,-33.80634152266798,102.077766,BC,19/20,721,3,MAIZ TEMP,2
403,404,173,S,-62.16010135975593,-33.80997816869702,100.91143,BC,19/20,723,1,SOJA 1,0
404,405,174,N,-62.16197710023518,-33.80801555353172,100.91143,BC,19/20,724,10,CAMPO NATURAL,8
405,406,179,S,-62.20104344824118,-33.86302867280632,108.973152,BC,19/20,729,1,SOJA 1,0
406,407,180,S,-62.20192342525612,-33.86518231216011,108.973152,BC,19/20,730,1,SOJA 1,0
407,408,184,M,-62.191988947903106,-33.822070348139874,101.27533,BC,19/20,734,3,MAIZ TEMP,2
408,409,185,M,-62.19562464241226,-33.82678362245409,102.096428,BC,19/20,735,3,MAIZ TEMP,2
409,410,187,M,-62.199677168139026,-33.82851496409666,103.328079,BC,19/20,737,3,MAIZ TEMP,2
410,411,188,P,-62.20282655956097,-33.82734150303402,103.328079,BC,19/20,738,9,"FORRAJES, PASTURAS, VERDEOS",7
411,412,190,S,-62.2106537235361,-33.832708512982165,105.614105,BC,19/20,740,1,SOJA 1,0
412,413,192,P,-62.05789087160448,-33.83252096186452,105.698082,BC,19/20,742,9,"FORRAJES, PASTURAS, VERDEOS",7
413,414,193,N,-62.05557514261776,-33.82521095674275,103.981232,BC,19/20,743,10,CAMPO NATURAL,8
414,415,194,P,-62.05242575119581,-33.82786571508925,103.981232,BC,19/20,744,9,"FORRAJES, PASTURAS, VERDEOS",7
415,416,196,P,-62.04774797864263,-33.82694233023091,105.511467,BC,19/20,746,9,"FORRAJES, PASTURAS, VERDEOS",7
416,417,197,M,-62.044783845539634,-33.82182505838521,104.233162,BC,19/20,747,3,MAIZ TEMP,2
417,418,199,X,-62.07729668051321,-33.84944699485444,105.595444,BC,19/20,749,23,NO SABE,12
418,419,201,X,-62.074888322367016,-33.84602359048549,106.845757,BC,19/20,751,23,NO SABE,12
419,420,202,s,-62.070627381031464,-33.848023798462556,106.845757,BC,19/20,752,2,SOJA 2,1
420,421,204,s,-62.066968529232426,-33.84310012536146,108.273346,BC,19/20,754,2,SOJA 2,1
421,422,205,X,-62.06659801259457,-33.83729136497135,107.377602,BC,19/20,755,23,NO SABE,12
422,423,206,S,-62.06307810453473,-33.839714935519645,107.377602,BC,19/20,756,1,SOJA 1,0
423,424,208,m,-62.0007849947919,-33.80358507290333,101.480606,BC,19/20,758,4,MAIZ TARD O 2DA,3
424,425,209,U,-61.994069380730416,-33.79538735735994,100.958084,BC,19/20,759,24,URBANO,13
425,426,210,S,-61.991336820526065,-33.798350941388456,100.958084,BC,19/20,760,1,SOJA 1,0
426,427,211,X,-61.98920634985829,-33.793347428216336,101.872498,BC,19/20,761,23,NO SABE,12
427,428,212,P,-61.986427475074215,-33.79515642442523,101.872498,BC,19/20,762,9,"FORRAJES, PASTURAS, VERDEOS",7
428,429,214,P,-61.98110129840477,-33.792693101024696,101.023399,BC,19/20,764,9,"FORRAJES, PASTURAS, VERDEOS",7
429,430,215,S,-62.040245016725656,-33.82009358128213,102.24572,BC,19/20,765,1,SOJA 1,0
430,431,217,S,-62.035567244172476,-33.81728466608763,102.712257,BC,19/20,767,1,SOJA 1,0
431,432,219,S,-62.031815763214,-33.8152837387296,103.365402,BC,19/20,769,1,SOJA 1,0
432,433,220,S,-62.03024106750304,-33.8182851122135,103.365402,BC,19/20,770,1,SOJA 1,0
433,434,221,S,-62.029546348807,-33.814321737761524,102.684265,BC,19/20,771,1,SOJA 1,0
434,435,222,S,-62.026119069906656,-33.81609181118188,102.684265,BC,19/20,772,1,SOJA 1,0
435,436,223,X,-62.1206702844345,-33.90174262222331,104.139854,BC,19/20,773,23,NO SABE,12
436,437,225,S,-62.12083238546357,-33.905740380477205,103.402725,BC,19/20,775,1,SOJA 1,0
437,438,227,X,-62.11627039935974,-33.913504721388804,107.097679,BC,19/20,777,23,NO SABE,12
438,439,228,S,-62.12013766676756,-33.915119000480644,107.097679,BC,19/20,778,1,SOJA 1,0
439,440,230,S,-62.11571462440293,-33.92126835497485,105.418159,BC,19/20,780,1,SOJA 1,0
440,441,231,P,-62.12928479626512,-33.89363120979777,101.583244,BC,19/20,781,9,"FORRAJES, PASTURAS, VERDEOS",7
441,442,233,S,-62.12759431410481,-33.89499598009328,102.068436,BC,19/20,783,1,SOJA 1,0
442,443,234,S,-62.13004898683073,-33.89572641156047,102.068436,BC,19/20,784,1,SOJA 1,0
443,444,236,S,-62.12886796504751,-33.897936889726616,101.368637,BC,19/20,786,1,SOJA 1,0
444,445,237,N,-62.12298601342123,-33.89653372327178,103.281425,BC,19/20,787,10,CAMPO NATURAL,8
445,446,238,M,-62.12159657602921,-33.897936889726616,103.281425,BC,19/20,788,3,MAIZ TEMP,2
446,447,243,X,-62.083132317559745,-33.86198548421543,106.929733,BC,19/20,793,23,NO SABE,12
447,448,244,M,-62.085873,-33.862328000000005,106.929733,BC,19/20,794,3,MAIZ TEMP,2
448,449,245,X,-62.08192813848665,-33.85267794729645,105.912682,BC,19/20,795,23,NO SABE,12
449,450,246,S,-62.07813034294843,-33.85656262116124,105.912682,BC,19/20,796,1,SOJA 1,0
450,451,249,B,-62.10038449851082,-33.931951802897466,107.368271,BC,19/20,799,11,BARBECHO,9
451,452,250,S,-62.104552810686904,-33.93427662031858,107.368271,BC,19/20,800,1,SOJA 1,0
452,453,256,m,-61.97600669463397,-33.7906915985705,101.480606,BC,19/20,806,4,MAIZ TARD O 2DA,3
453,454,257,M,-61.97299624695122,-33.783301030338016,102.37635,BC,19/20,807,3,MAIZ TEMP,2
454,455,258,B,-61.970171057587436,-33.786765438619256,102.37635,BC,19/20,808,11,BARBECHO,9
455,456,259,S,-62.282099752098894,-33.65582904126492,112.789406,BC,19/20,809,1,SOJA 1,0
456,457,260,M,-62.283767076969326,-33.6606092826971,112.789406,BC,19/20,810,3,MAIZ TEMP,2
457,458,262,M,-62.14669039426185,-33.683952512464856,113.741135,BC,19/20,812,3,MAIZ TEMP,2
458,459,264,S,-62.13467176082072,-33.68605285148026,112.22023,BC,19/20,814,1,SOJA 1,0
459,460,265,S,-62.0939612452341,-33.68992581912557,106.780441,BC,19/20,815,1,SOJA 1,0
460,461,267,S,-62.30414549205248,-33.645997871529985,113.451881,BC,19/20,817,1,SOJA 1,0
461,462,268,B,-62.30569992513536,-33.64836420175767,113.451881,BC,19/20,818,11,BARBECHO,9
462,463,269,M,-62.30145924642788,-33.648581071946204,114.89813999999998,BC,19/20,819,3,MAIZ TEMP,2
463,464,270,B,-62.302570796341506,-33.651819601755925,114.89813999999998,BC,19/20,820,11,BARBECHO,9
464,465,271,S,-62.2985414279046,-33.650123244195214,114.590225,BC,19/20,821,1,SOJA 1,0
465,466,272,P,-62.30030138193452,-33.65386289715375,114.590225,BC,19/20,822,9,"FORRAJES, PASTURAS, VERDEOS",7
466,467,275,X,-61.89389058293203,-33.60578592278622,106.052643,BC,19/20,825,23,NO SABE,12
467,468,276,S,-61.8875918000882,-33.60185130451472,106.052643,BC,19/20,826,1,SOJA 1,0
468,469,278,s,-61.78419450083182,-33.83243590248789,103.701309,BC,19/20,828,2,SOJA 2,1
469,470,280,S,-61.770994845607575,-33.83495578819747,100.799461,BC,19/20,830,1,SOJA 1,0
470,471,281,S,-61.750801688843495,-33.834244072280484,100.053009,BC,19/20,831,1,SOJA 1,0
471,472,282,S,-61.7525616428734,-33.83803341042636,100.053009,BC,19/20,832,1,SOJA 1,0
472,473,285,S,-61.668871197293825,-33.8500158460702,103.533356,BC,19/20,835,1,SOJA 1,0
473,474,286,s,-61.67158060020825,-33.852650602508305,103.533356,BC,19/20,836,2,SOJA 2,1
474,475,287,M,-61.66136823537689,-33.851227459488605,102.908203,BC,19/20,837,3,MAIZ TEMP,2
475,476,288,M,-61.662966088377715,-33.855189123079036,102.908203,BC,19/20,838,3,MAIZ TEMP,2
476,477,289,s,-61.51881195895525,-33.83335922801195,102.255051,BC,19/20,839,2,SOJA 2,1
477,478,290,X,-61.51719094866455,-33.83697549028494,102.255051,BC,19/20,840,23,NO SABE,12
478,479,291,P,-61.69330213810358,-33.845476950981045,106.463196,BC,19/20,841,9,"FORRAJES, PASTURAS, VERDEOS",7
479,480,293,S,-61.69019906126139,-33.84630397101798,106.341896,BC,19/20,843,1,SOJA 1,0
480,481,294,S,-61.69089377995742,-33.848323404909436,106.341896,BC,19/20,844,1,SOJA 1,0
481,482,296,S,-61.68695704068003,-33.84936195232367,107.452248,BC,19/20,846,1,SOJA 1,0
482,483,298,X,-61.68299714411275,-33.85024663090338,106.911072,BC,19/20,848,23,NO SABE,12
483,484,299,M,-61.894290408014975,-33.80855912547489,95.966164,BC,19/20,849,3,MAIZ TEMP,2
484,485,303,P,-61.87963184352903,-33.81192630834289,103.514694,BC,19/20,853,9,"FORRAJES, PASTURAS, VERDEOS",7
485,486,304,M,-61.88287386411045,-33.81327314438309,103.514694,BC,19/20,854,3,MAIZ TEMP,2
486,487,311,S,-61.91351095860478,-33.80546120019464,101.293991,BC,19/20,861,1,SOJA 1,0
487,488,313,M,-61.90570695191953,-33.806557994019926,101.965805,BC,19/20,863,3,MAIZ TEMP,2
488,489,314,S,-61.906540614354746,-33.80892471174212,101.965805,BC,19/20,864,1,SOJA 1,0
489,490,315,M,-61.82321453425782,-33.821547603562195,60.42556,BC,19/20,865,3,MAIZ TEMP,2
490,491,316,S,-61.8260397236216,-33.82487579966485,60.42556,BC,19/20,866,1,SOJA 1,0
491,492,317,M,-61.81193693409254,-33.823529146324375,98.634743,BC,19/20,867,3,MAIZ TEMP,2
492,493,318,S,-61.815966302529404,-33.82654946782859,98.634743,BC,19/20,868,1,SOJA 1,0
493,494,319,S,-61.80038144644889,-33.82452951940288,103.691978,BC,19/20,869,1,SOJA 1,0
494,495,320,S,-61.80508237629189,-33.82880021129129,103.691978,BC,19/20,870,1,SOJA 1,0
495,496,321,S,-61.79711626857763,-33.82485656190932,103.608002,BC,19/20,871,1,SOJA 1,0
496,497,323,B,-61.87367426887815,-33.81263971319913,103.934578,BC,19/20,873,11,BARBECHO,9
497,498,326,M,-61.86538395910574,-33.813794135761746,102.115089,BC,19/20,876,3,MAIZ TEMP,2
498,499,327,P,-61.85943253560988,-33.81496778272974,101.919151,BC,19/20,877,9,"FORRAJES, PASTURAS, VERDEOS",7
499,500,329,s,-61.848919126010216,-33.81675708236322,102.096428,BC,19/20,879,2,SOJA 2,1
